study_name,study_value,seed,regime,n_assets,budget,execution_mode,execution_billing_mode,noise_model,depolarizing_strength_1q,depolarizing_strength_2q,measurement_error,transpile_topology,mixer_type,p_layers,evaluation_budget,n_init_points,shots,cvar_alpha,invalid_penalty,method,best_raw_objective,best_valid_energy,feasible_hit_rate,mean_objective_variance,mean_approx_gap,best_approx_ratio,mean_approx_ratio,best_valid_regret_auc,best_valid_energy_per_shot,best_valid_energy_per_usd,mean_shot_noise_variance_proxy,mean_excess_variance,best_valid_sharpe_ratio,mean_best_valid_sharpe_ratio,mean_budget_violation,violation_counts,mean_zne_correction_magnitude,shots_to_first_feasible,elapsed_seconds,total_objective_calls,effective_shots,estimated_billed_seconds,estimated_qpu_cost_usd,win_share,exact_reference_available,constraint_hardness,penalty_doublings,best_params
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.38201772899450176,-0.3999546906074815,1.0,16.47876810555796,0.006856244519960891,1.0,1.0175833762144568,0.014576701943554204,-0.0005207743367284916,nan,0.12874037582467157,16.350027729733288,3.622813207425327,3.4649441753630033,2.1510416666666665,"{""0"": 98, ""1"": 195, ""2"": 185, ""3"": 144, ""4"": 88, ""5"": 45, ""6"": 13}",0.0,128.0,0.259580125042703,6,768.0,12.006633251090534,0.0,0.0,True,0.120849609375,0,"[0.9768174011427534, 1.8496042750764798, 3.817237237218675, 0.7615220266433731]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,classical_markowitz,-0.4087480042586734,-0.4087480042586734,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.4160316635488535,3.4160316635488535,0.0,"{""0"": 1}",0.0,0.0,0.0011804159730672836,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,random,-0.38581354154249775,-0.4087480042586734,1.0,54.48672136714631,0.006566797720987348,1.0,1.0164349409857192,0.011418645788639076,-0.000532223963878481,nan,0.42567751068083054,54.06104385646547,3.4160316635488535,3.1836701832255563,2.1549479166666665,"{""0"": 88, ""1"": 211, ""2"": 177, ""3"": 137, ""4"": 104, ""5"": 43, ""6"": 8}",0.0,128.0,0.010543334006797522,6,768.0,12.006454540998675,0.0,0.0,True,0.120849609375,0,"[3.38261902136228, 2.1460105897696597, 5.953043400624874, 2.0412543314442573]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,spsa,-0.39000596115014274,-0.4087480042586734,1.0,0.00021452839669850363,0.004283259067302749,1.0,1.0106686535554388,0.012563750953495378,-0.000532223963878481,nan,1.6760030992070596e-06,0.00021285239359929655,3.4160316635488535,3.4875926025552526,2.0065104166666665,"{""0"": 124, ""1"": 185, ""2"": 197, ""3"": 137, ""4"": 87, ""5"": 26, ""6"": 11, ""7"": 1}",0.0,128.0,0.009843583044130355,6,768.0,12.005935751018114,0.0,0.0,True,0.120849609375,0,"[2.743965049767441, 2.380249608545627, 3.6238735878957535, 0.09229474468116844]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=xy | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,xy,2,6,3,128,0.1,50.0,bayesian_optimization,-0.39146629052335585,-0.4087480042586734,1.0,51.89600535159221,0.005071268618970781,1.0,1.0126229043710142,0.010580717058554068,-0.000532223963878481,nan,0.40543754180931413,51.490567809782895,3.4160316635488535,3.5755341437216135,2.0416666666666665,"{""0"": 97, ""1"": 210, ""2"": 197, ""3"": 150, ""4"": 68, ""5"": 36, ""6"": 8, ""7"": 2}",0.0,128.0,0.292331375007052,6,768.0,12.006400249083526,0.0,0.0,True,0.120849609375,0,"[2.8629326531394024, 0.35433775917851956, 3.4004335197394027, 0.3410448633503376]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.3999546906074815,-0.3999546906074815,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.622813207425327,3.622813207425327,0.0,"{""0"": 1}",0.0,0.0,0.0011681250180117786,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,5.4056865032874475,-0.3962791243619034,1.0,320.21674385774935,0.0167164100960538,1.0092751952339065,1.0441661418751023,0.054243066977252674,-0.0005159884431795617,nan,2.501693311388667,317.7150505463607,3.7137126982837603,2.7514538419429138,3.1692708333333335,"{""0"": 38, ""1"": 136, ""2"": 119, ""3"": 168, ""4"": 150, ""5"": 59, ""6"": 39, ""7"": 45, ""8"": 14}",0.0,128.0,0.009727708005812019,6,768.0,12.006578792002983,0.0,0.0,True,0.120849609375,0,"[2.965027909530663, 2.329473749895035, 5.829185930077221, 3.0280190422712483]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.38554099146169973,-0.3999546906074815,1.0,147.01085028541914,0.012593296759457731,1.0,1.034543729894185,0.03853592454563298,-0.0005207743367284916,nan,1.148522267854837,145.86232801756432,3.622813207425327,3.0610479858472104,3.4440104166666665,"{""0"": 82, ""1"": 159, ""2"": 102, ""3"": 72, ""4"": 107, ""5"": 44, ""6"": 65, ""7"": 68, ""8"": 69}",0.0,128.0,0.00945720897288993,6,768.0,12.006431540998165,0.0,0.0,True,0.120849609375,0,"[1.6984987177716349, 2.353987494283613, 3.041155797484496, 2.8788508523266203]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.38340341470191314,-0.3990395274367161,1.0,137.0728005882898,0.006600962744477977,1.0022934148319693,1.016850633926539,0.024556717322412963,-0.0005195827180165574,nan,1.070881254596014,136.0019193336938,3.7163102660642386,3.487985826865312,3.6927083333333335,"{""0"": 71, ""1"": 95, ""2"": 94, ""3"": 103, ""4"": 120, ""5"": 97, ""6"": 74, ""7"": 77, ""8"": 37}",0.0,128.0,0.26521129201864824,6,768.0,12.006912792043295,0.0,0.0,True,0.120849609375,0,"[3.458936035049703, 2.7922639376180287, 5.330245309677965, 1.490737075754312]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.4087480042586734,-0.4087480042586734,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.4160316635488535,3.4160316635488535,0.0,"{""0"": 1}",0.0,0.0,0.0011821669759228826,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.38746537201554393,-0.40603054623838475,1.0,202.53158361260637,0.010151989902081457,1.0066927428132297,1.0258622399913915,0.033895144970415625,-0.0005286856070812301,nan,1.5822779969734873,200.94930561563288,3.8131876839015213,3.466751050908449,3.38671875,"{""0"": 64, ""1"": 135, ""2"": 165, ""3"": 103, ""4"": 74, ""5"": 32, ""6"": 58, ""7"": 73, ""8"": 64}",0.0,128.0,0.009726083022542298,6,768.0,12.006651790929027,0.0,0.0,True,0.120849609375,0,"[3.38261902136228, 2.1460105897696597, 5.953043400624874, 2.0412543314442573]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.3895207212389211,-0.4048542741946337,1.0,454.26200148560156,0.010633870788705304,1.0096176088835553,1.0268653439517537,0.043822036819058025,-0.0005271540028575959,nan,3.548921886606262,450.7130795989953,3.9060565654880346,3.0814045759183846,3.7408854166666665,"{""0"": 46, ""1"": 98, ""2"": 107, ""3"": 123, ""4"": 124, ""5"": 83, ""6"": 71, ""7"": 73, ""8"": 43}",0.0,128.0,0.009364750003442168,6,768.0,12.006452416069806,0.0,0.0,True,0.120849609375,0,"[2.2561007354399067, 1.8923852942180925, 3.932742964351936, 0.0806670429079296]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.001,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.001,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3943864080283853,-0.4087480042586734,1.0,182.0316223351408,0.005332143316457538,1.0,1.0133302833546134,0.008329591406409403,-0.000532223963878481,nan,1.4221220494932876,180.60950028564753,3.4160316635488535,3.5292668246030505,3.19921875,"{""0"": 77, ""1"": 124, ""2"": 128, ""3"": 133, ""4"": 118, ""5"": 52, ""6"": 52, ""7"": 38, ""8"": 46}",0.0,128.0,0.3110477079753764,6,768.0,12.006939291022718,0.0,0.0,True,0.120849609375,0,"[4.848385608685149, 1.5660028791433216, 4.739186393649571, 1.626783805317066]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.3999546906074815,-0.3999546906074815,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.622813207425327,3.622813207425327,0.0,"{""0"": 1}",0.0,0.0,0.0011744159855879843,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.3805281305402553,-0.3925485428426543,1.0,0.00018837769793671652,0.009605178281263468,1.01886683290478,1.0246246099067668,0.04020965716388575,-0.0005111309151597061,nan,1.4717007651305978e-06,0.0001869059971715859,3.5272763975515065,3.4943165170767077,2.1223958333333335,"{""0"": 94, ""1"": 204, ""2"": 192, ""3"": 134, ""4"": 89, ""5"": 47, ""6"": 7, ""7"": 1}",0.0,128.0,0.010482209036126733,6,768.0,12.00678037601756,0.0,0.0,True,0.120849609375,0,"[5.95535363363396, 2.5660963030376474, 1.727984990481331, 1.7204127782842122]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.3833555668428827,-0.3990395274367161,1.0,0.00020386035485145393,0.006199489878726085,1.0022934148319693,1.0158182343290203,0.016092714412531073,-0.0005195827180165574,nan,1.5926590222769838e-06,0.00020226769582917694,3.7163102660642386,3.6707146255725682,2.24609375,"{""0"": 94, ""1"": 174, ""2"": 199, ""3"": 132, ""4"": 105, ""5"": 50, ""6"": 11, ""7"": 3}",0.0,128.0,0.010764957987703383,6,768.0,12.006925124034751,0.0,0.0,True,0.120849609375,0,"[1.5382501786569245, 2.193738955168903, 3.2014043365992064, 2.71860231321191]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,1,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3795758055296742,-0.3962791243619034,1.0,16.489194790676162,0.010154626643630057,1.0092751952339065,1.026150800618365,0.038451746029554035,-0.0005159884431795617,nan,0.12882183430215752,16.360372956374004,3.7137126982837603,3.444637153128836,2.3059895833333335,"{""0"": 90, ""1"": 177, ""2"": 177, ""3"": 156, ""4"": 98, ""5"": 45, ""6"": 21, ""7"": 3, ""8"": 1}",0.0,128.0,0.22133237501839176,6,768.0,12.007258664991241,0.0,0.0,True,0.120849609375,0,"[4.511886714450993, 1.5237891886598633, 3.4577074978695624e-18, 2.9333298930022487]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,classical_markowitz,-0.4087480042586734,-0.4087480042586734,1.0,0.0,0.0,1.0,1.0,0.0,nan,nan,0.0,0.0,3.4160316635488535,3.4160316635488535,0.0,"{""0"": 1}",0.0,0.0,0.0011663750046864152,1,0.0,0.0,0.0,1.0,True,0.120849609375,0,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,random,-0.3882522666243532,-0.40368003856499535,1.0,0.0002584097055739476,0.008468217233663164,1.012554412429442,1.0211830594487628,0.03784498133064976,-0.0005256250502148377,nan,2.0188258247964656e-06,0.00025639087974915114,3.908133939348212,3.4841317628247026,2.2955729166666665,"{""0"": 93, ""1"": 174, ""2"": 176, ""3"": 152, ""4"": 103, ""5"": 52, ""6"": 17, ""7"": 1}",0.0,128.0,0.011172250029630959,6,768.0,12.007154916063882,0.0,0.0,True,0.120849609375,0,"[1.4658942258867813, 0.39390850714718934, 6.161578152486029, 2.512146805630639]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,spsa,-0.39165733203388486,-0.4031505340739588,1.0,88.52509784464951,0.009396433805793284,1.0138843179200347,1.023593583939071,0.02798735092357313,-0.0005249355912421338,nan,0.6916023269113243,87.83349551773819,2.959980840340544,3.1863878931960508,2.28125,"{""0"": 98, ""1"": 173, ""2"": 179, ""3"": 152, ""4"": 100, ""5"": 38, ""6"": 21, ""7"": 7}",0.0,128.0,0.010674333025235683,6,768.0,12.006888709962368,0.0,0.0,True,0.120849609375,0,"[2.743965049767441, 2.380249608545627, 3.6238735878957535, 0.09229474468116844]"
factorial,regime=hard_budget | n_assets=12 | mixer_type=product_x | depolarizing_strength_2q=0.02,2,hard_budget,12,4,fast_simulator,job,depolarizing,0.0005,0.02,0.01,auto,product_x,2,6,3,128,0.1,50.0,bayesian_optimization,-0.3670151566198199,-0.40344303661198533,1.0,221.9961914180333,0.007885936916776517,1.0131492358654592,1.0197654406494652,0.03209177528051935,-0.0005253164539218559,nan,1.7343452454533852,220.2618461725799,3.0688841922749917,3.0105355073448017,2.3111979166666665,"{""0"": 64, ""1"": 201, ""2"": 180, ""3"": 163, ""4"": 97, ""5"": 46, ""6"": 12, ""7"": 5}",0.0,128.0,0.3325178329832852,6,768.0,12.00794987595873,0.0,0.0,True,0.120849609375,0,"[5.855557644189263, 2.3852864976445134, 2.151723353719963, 0.0]"
